Date,Patient_County,Case_Status,Total_Cases,Completed_Isolations,Deaths,Hospitalizations,Population_2018
2021-01-17,Franklin,Confirmed,4,0,0,0,29897
2021-01-17,Franklin,Probable,2,1,0,0,29897
2021-01-17,Hancock,Confirmed,1,0,0,1,54811
2021-01-17,Hancock,Probable,1,0,0,0,54811
2021-01-17,Kennebec,Confirmed,11,1,1,0,122083
2021-01-17,Kennebec,Probable,4,0,0,0,122083
2021-01-17,Knox,Confirmed,21,0,0,0,39771
2021-01-17,Knox,Probable,0,0,0,0,39771
2021-01-17,Lincoln,Confirmed,1,0,0,0,34342
2021-01-17,Lincoln,Probable,0,0,0,0,34342
2021-01-17,Oxford,Confirmed,10,1,0,0,57618
2021-01-17,Oxford,Probable,10,1,0,0,57618
2021-01-17,Penobscot,Confirmed,16,3,4,1,151096
2021-01-17,Penobscot,Probable,4,0,0,0,151096
2021-01-17,Piscataquis,Confirmed,2,1,0,0,16800
2021-01-17,Piscataquis,Probable,0,0,0,0,16800
2021-01-17,Sagadahoc,Confirmed,4,0,0,0,35634
2021-01-17,Sagadahoc,Probable,2,0,0,0,35634
2021-01-17,Somerset,Confirmed,3,0,0,1,50592
2021-01-17,Somerset,Probable,1,0,0,0,50592
2021-01-17,Waldo,Confirmed,1,0,0,0,39694
2021-01-17,Waldo,Probable,2,0,0,0,39694
2021-01-17,Washington,Confirmed,7,0,0,1,31490
2021-01-17,Washington,Probable,3,0,0,0,31490
2021-01-17,York,Confirmed,51,2,2,2,206229
2021-01-17,York,Probable,9,0,0,0,206229
2021-01-16,Androscoggin,Confirmed,39,0,0,0,107679
2021-01-16,Androscoggin,Probable,8,1,0,0,107679
2021-01-16,Aroostook,Confirmed,8,0,0,1,67111
2021-01-16,Aroostook,Probable,4,0,0,0,67111
2021-01-16,Cumberland,Confirmed,45,5,4,2,293557
2021-01-16,Cumberland,Probable,12,0,0,0,293557
2021-01-16,Franklin,Confirmed,3,0,0,0,29897
2021-01-16,Franklin,Probable,0,0,0,0,29897
2021-01-16,Hancock,Confirmed,3,0,1,0,54811
2021-01-16,Hancock,Probable,0,0,0,0,54811
2021-01-16,Kennebec,Confirmed,53,4,0,1,122083
2021-01-16,Kennebec,Probable,18,1,0,0,122083
2021-01-16,Knox,Confirmed,6,1,0,0,39771
2021-01-16,Knox,Probable,0,0,0,0,39771
2021-01-16,Lincoln,Confirmed,0,0,0,0,34342
2021-01-16,Lincoln,Probable,0,0,0,0,34342
2021-01-16,Oxford,Confirmed,9,0,0,0,57618
2021-01-16,Oxford,Probable,2,1,0,0,57618
2021-01-16,Penobscot,Confirmed,37,3,4,3,151096
2021-01-16,Penobscot,Probable,5,0,0,0,151096
2021-01-16,Piscataquis,Confirmed,0,0,0,0,16800
2021-01-16,Piscataquis,Probable,1,0,0,0,16800
2021-01-16,Sagadahoc,Confirmed,1,0,0,0,35634
2021-01-16,Sagadahoc,Probable,0,0,0,0,35634
2021-01-16,Somerset,Confirmed,4,0,0,0,50592
2021-01-16,Somerset,Probable,1,0,0,0,50592
2021-01-16,Waldo,Confirmed,0,0,0,0,39694
2021-01-16,Waldo,Probable,0,0,0,0,39694
2021-01-16,Washington,Confirmed,1,0,0,0,31490
2021-01-16,Washington,Probable,5,0,0,0,31490
2021-01-16,York,Confirmed,43,1,0,0,206229
2021-01-16,York,Probable,29,0,0,0,206229
2021-01-15,Androscoggin,Confirmed,8,3,0,1,107679
2021-01-15,Androscoggin,Probable,2,0,0,0,107679
2021-01-15,Aroostook,Confirmed,11,0,1,1,67111
2021-01-15,Aroostook,Probable,4,0,0,0,67111
2021-01-15,Cumberland,Confirmed,64,33,4,3,293557
2021-01-15,Cumberland,Probable,19,0,0,0,293557
2021-01-15,Franklin,Confirmed,8,1,0,0,29897
2021-01-15,Franklin,Probable,1,0,0,0,29897
2021-01-15,Hancock,Confirmed,6,1,0,0,54811
2021-01-15,Hancock,Probable,1,0,0,0,54811
2021-01-15,Kennebec,Confirmed,42,1,1,1,122083
2021-01-15,Kennebec,Probable,21,0,1,0,122083
2021-01-15,Knox,Confirmed,12,0,0,1,39771
2021-01-15,Knox,Probable,0,0,0,0,39771
2021-01-15,Lincoln,Confirmed,6,1,0,0,34342
2021-01-15,Lincoln,Probable,1,0,0,0,34342
2021-01-15,Oxford,Confirmed,16,2,0,0,57618
2021-01-15,Oxford,Probable,9,1,0,0,57618
2021-01-15,Penobscot,Confirmed,51,4,4,2,151096
2021-01-15,Penobscot,Probable,10,0,1,0,151096
2021-01-15,Piscataquis,Confirmed,5,0,0,0,16800
2021-01-15,Piscataquis,Probable,2,0,0,0,16800
2021-01-15,Sagadahoc,Confirmed,18,0,0,0,35634
2021-01-15,Sagadahoc,Probable,3,0,0,0,35634
2021-01-15,Somerset,Confirmed,4,1,0,0,50592
2021-01-15,Somerset,Probable,3,0,0,0,50592
2021-01-15,Waldo,Confirmed,4,0,0,2,39694
2021-01-15,Waldo,Probable,0,0,0,0,39694
2021-01-15,Washington,Confirmed,3,0,0,0,31490
2021-01-15,Washington,Probable,4,0,0,0,31490
2021-01-15,York,Confirmed,67,4,1,0,206229
2021-01-15,York,Probable,28,1,0,0,206229
2021-01-14,Androscoggin,Confirmed,46,2,1,0,107679
2021-01-14,Androscoggin,Probable,43,1,0,0,107679
2021-01-14,Aroostook,Confirmed,28,13,0,0,67111
2021-01-14,Aroostook,Probable,17,0,0,0,67111
2021-01-14,Cumberland,Confirmed,158,9,3,4,293557
2021-01-14,Cumberland,Probable,55,0,0,0,293557
2021-01-14,Franklin,Confirmed,6,0,0,0,29897
2021-01-14,Franklin,Probable,1,0,0,0,29897
2021-01-14,Hancock,Confirmed,12,0,1,2,54811
2021-01-14,Hancock,Probable,1,0,0,0,54811
2021-01-14,Kennebec,Confirmed,55,5,0,2,122083
2021-01-14,Kennebec,Probable,34,0,0,0,122083
2021-01-14,Knox,Confirmed,3,0,0,0,39771
2021-01-14,Knox,Probable,1,0,0,0,39771
2021-01-14,Lincoln,Confirmed,6,0,0,0,34342
2021-01-14,Lincoln,Probable,1,0,0,0,34342
2021-01-14,Oxford,Confirmed,20,2,0,0,57618
2021-01-14,Oxford,Probable,19,0,0,0,57618
2021-01-14,Penobscot,Confirmed,69,3,1,2,151096
2021-01-14,Penobscot,Probable,26,1,0,0,151096
2021-01-14,Piscataquis,Confirmed,1,1,0,0,16800
2021-01-14,Piscataquis,Probable,2,0,0,0,16800
2021-01-14,Sagadahoc,Confirmed,9,0,0,0,35634
2021-01-14,Sagadahoc,Probable,8,0,0,0,35634
2021-01-14,Somerset,Confirmed,15,1,0,0,50592
2021-01-14,Somerset,Probable,8,0,1,0,50592
2021-01-14,Waldo,Confirmed,6,0,0,0,39694
2021-01-14,Waldo,Probable,2,0,0,0,39694
2021-01-14,Washington,Confirmed,5,0,2,0,31490
2021-01-14,Washington,Probable,14,0,0,0,31490
2021-01-14,York,Confirmed,134,1,2,2,206229
2021-01-14,York,Probable,13,1,0,0,206229
2021-01-13,Androscoggin,Confirmed,73,1,1,2,107679
2021-01-13,Androscoggin,Probable,21,0,0,0,107679
2021-01-13,Aroostook,Confirmed,5,1,1,2,67111
2021-01-13,Aroostook,Probable,3,0,0,0,67111
2021-01-13,Cumberland,Confirmed,334,7,0,5,293557
2021-01-13,Cumberland,Probable,112,1,0,0,293557
2021-01-13,Franklin,Confirmed,3,0,0,0,29897
2021-01-13,Franklin,Probable,2,0,0,0,29897
2021-01-13,Hancock,Confirmed,4,1,1,2,54811
2021-01-13,Hancock,Probable,0,0,0,0,54811
