month_date_yyyymm,state,state_id,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
201708,georgia,ga,267550,-0.0056,0.115,71359,-0.0119,-0.0925,62,0.0333,-0.0388,23980,-0.0578,0.047,3044,0.292,0.3912,18724,-0.0495,0.0071,15505,-0.018,0.0493,95.34765625,-3.00E-04,0.0813,2053,-0.0024,0.0585,371213,-0.0121,0.0799,86864,-0.013,-0.07,0.2173,-0.0014,0.0294
201708,nebraska,ne,219300,-0.003,0.1545,5050,0.0355,-0.0459,50.5,0.0521,-0.0288,2224,-0.043,-0.0194,84,0.4,0.1667,1264,-0.0125,-0.0997,3348,-0.0624,-0.0518,107.9219749,0.0048,0.0757,1865,-0.0117,0.0373,275206,-0.0485,0.0979,8398,-0.0059,-0.0483,0.663,-0.0692,-0.0041
201708,kansas,ks,166800,-0.0185,0.0761,11086,-0.0022,-0.027,66,0.0313,-0.0075,3704,-0.0786,0.0255,148,-0.075,-0.0513,3044,-0.0293,0.0026,1304,-0.0475,-0.1147,76.56842694,-0.0041,0.0245,1837.5,-0.0057,0.0479,241655,-0.0165,0.0385,12390,-0.0071,-0.0371,0.1176,-0.0056,-0.0117
201708,connecticut,ct,349050,-0.1049,-7.00E-04,24954,0.0782,-0.0928,74,0.0278,-0.1591,5388,-0.0351,0.0075,144,0,-0.1628,4960,-0.1187,-0.1777,77,-0.9858,-0.985,165.1796875,-0.0787,-0.0344,2055,-0.0343,0.0234,696870,-0.1486,-0.0705,25031,-0.1237,-0.2328,0.0031,-0.2311,-0.183
201708,oregon,or,400025,-0.0122,0.1141,18386,0.031,-0.0899,53,0.06,-0.094,7744,-0.05,0.0031,336,-0.2632,-0.1429,6104,0.0686,0.1295,2723,-0.0084,0.4554,200.0351562,0.0017,0.1244,2031.5,-0.0047,0.0183,534997,2.00E-04,0.1149,21109,0.0257,-0.0437,0.1481,-0.0059,0.0555
201708,maryland,md,321574,-0.0104,0.0721,23938,-6.00E-04,-0.1208,60.5,0.0254,-0.1418,8176,-0.1074,0.0256,548,0.2232,0.0379,7204,-0.0302,-0.0774,4641,-0.0722,-0.1665,163.9457071,-7.00E-04,0.0455,1787,-0.0072,0.0252,432069,-0.005,0.0761,28579,-0.013,-0.1285,0.1939,-0.0149,-0.0106
201708,iowa,ia,189300,-0.0034,0.1366,14204,0.0097,-0.0437,64.5,0.0078,-0.0515,4488,0.0099,0.0585,124,0.24,-0.0882,3388,-0.0024,0.0144,4108,-0.0683,0.0626,107.7881908,-7.00E-04,0.0787,1658,-0.0036,0.003,238196,0.0056,0.0654,18312,-0.0089,-0.0217,0.2892,-0.0242,0.0289
201708,arizona,az,309050,-0.0032,0.0659,27247,-0.0198,-0.1118,63.5,0.041,-0.1056,10264,0.0183,0.0075,1060,0.095,0.0474,10476,0.0147,-0.0053,7657,-0.0381,-0.0047,151.4542254,-0.0015,0.053,2097.5,-0.0026,0.015,470403,-0.0168,0.0695,34904,-0.0238,-0.0904,0.281,-0.0054,0.0303
201708,pennsylvania,pa,197500,-0.0123,0.0679,57539,0.0041,-0.1321,75.5,0.0486,-0.1118,16080,-0.0712,0.0382,716,-0.1225,-0.105,15476,-0.0041,-0.0185,18842,-0.0664,-0.0085,92,-0.0137,0.0617,1512,-0.0066,0.002,285611,-0.0157,0.0571,76381,-0.0142,-0.1045,0.3275,-0.0247,0.0408
201708,mississippi,ms,182550,-0.013,0.0594,12790,0.0045,-0.0539,90.5,0.0056,-0.0321,2780,-0.0387,0.0296,108,-0.5263,0,2368,0.012,-0.01,1669,-0.0728,0.1778,88.19599711,0.0029,0.0462,1942,5.00E-04,0.0278,240588,-0.0035,0.05,14459,-0.0051,-0.0319,0.1305,-0.0109,0.0257
201708,louisiana,la,218300,-0.0057,0.0509,18389,0.0174,0.0525,75,0.0135,-0.026,4576,-0.0811,0.0563,204,0.3421,-0.3544,4848,-0.0025,0.3664,4047,-0.0218,0.7542,112.9375,-0.0021,0.0329,1927,-0.0036,0.01,290413,-0.0086,0.0346,22436,0.0101,0.1343,0.2201,-0.0088,0.088
201708,florida,fl,320050,-0.0151,0.0667,139015,-0.0223,-0.0117,82,0.025,-0.018,39312,-0.0451,0.0443,4000,0.1086,0.1521,33464,-0.0229,0.0563,53086,-0.0445,-0.0464,168.5625,-0.0041,0.0474,1800,-0.0017,0,621356,-0.0031,0.0543,192101,-0.0286,-0.0215,0.3819,-0.0089,-0.0139
201708,new hampshire,nh,299950,0,0.0732,8121,0.0196,-0.1891,72,0.1077,-0.1724,2588,-0.0137,0.1411,88,-0.2143,-0.1538,2024,0.1474,-0.0325,3101,-0.0402,0.0091,150.2578681,-0.0032,0.0606,2000,0,0.023,406630,-0.0092,0.0562,11222,0.0023,-0.1426,0.3818,-0.0238,0.075
201708,arkansas,ar,169950,0,0.0585,17496,0.0275,-0.0688,85,0.0366,-0.0761,4208,-0.0075,0.105,148,-0.0976,-0.0263,3228,0.0025,-0.0147,2778,-0.0068,0.0011,87.06264066,-3.00E-04,0.046,1763,-0.0073,0.0173,235191,-0.0067,0.0536,20274,0.0227,-0.0598,0.1588,-0.0055,0.0111
201708,minnesota,mn,259950,-0.0137,0.0834,23928,0.0236,-0.1131,60.5,0.0614,-0.0763,8936,-0.0124,0.0063,280,0.0448,0.129,7488,0.0196,-0.0635,12524,-0.068,-0.0619,129.84375,-0.0043,0.0677,2054,-0.0068,0.027,351080,-0.0161,0.0569,36452,-0.0099,-0.0961,0.5234,-0.0514,0.0285
201708,maine,me,235050,-0.0084,0.0536,12058,0.0226,-0.145,89.5,0.0915,-0.1557,2676,-0.1056,0.1301,96,0.0435,0.2632,2464,0.0301,-0.0112,1440,0.0698,0.1365,137.6175082,7.00E-04,0.0335,1711,6.00E-04,0.0166,346474,-0.0012,0.0416,13498,0.0275,-0.1218,0.1194,0.0053,0.0296
201708,washington,wa,379500,-0.0144,0.0998,19961,0.0706,-0.123,38.5,0.0694,-0.163,10944,-0.0681,-0.0256,600,0.2605,0.145,6620,0.1282,-0.0559,3164,0.3361,0.3835,182.625,-0.0021,0.0866,2060.5,-0.0046,0.01,541164,-0.0208,0.0852,23125,0.1006,-0.0768,0.1585,0.0315,0.058
201708,west virginia,wv,159995,-0.03,-0.0244,9884,0.009,-0.0186,92.5,0.0393,-0.0212,2000,0.0101,0.0183,52,-0.35,-0.3158,1868,0.0065,0.0043,1369,-0.0552,0.0285,84.25362539,-0.0101,-0.0061,1657.5,-0.0087,-0.0054,218752,-0.007,0.013,11253,7.00E-04,-0.0131,0.1385,-0.0094,0.0063
201708,ohio,oh,159950,0,0.1429,40073,0.024,-0.1789,58.5,0.0086,-0.1333,15468,-0.0308,0.0811,368,-0.098,-0.1636,12824,0.0515,-0.0827,20895,-0.0484,0.2102,88.0234375,3.00E-04,0.0938,1608,0.005,0.0354,238054,-0.0066,0.0979,60968,-0.002,-0.0772,0.5214,-0.0397,0.1676
201708,hawaii,hi,685050,0,0.0538,5646,-0.0131,-0.1082,87.5,0.0057,-0.1162,1668,0.0121,0.1362,52,-0.1875,-0.2353,912,0,-0.038,668,-0.0538,-0.6165,500.9868961,0.0057,0.0662,1361.5,-0.0018,-0.0062,1346285,0.0102,0.0571,6314,-0.0176,-0.2179,0.1183,-0.0051,-0.1568
201708,colorado,co,449126,-0.01,0.0692,25557,0.0145,-0.0418,55,0.1,-0.1339,11948,-0.0657,0.0293,660,-0.1176,0.0784,8408,-0.0145,0.051,6459,-0.02,-0.0193,174.3691406,-0.0014,0.0661,2537,-0.009,0.0215,829555,-7.00E-04,0.0542,32016,0.0073,-0.0373,0.2527,-0.0089,0.0058
201708,district of columbia,dc,587050,-0.0297,0.0587,1292,-0.1381,0.0625,44,0.2222,-0.0112,656,-0.1414,0.0186,36,0.125,0.2857,352,-0.2414,0.2055,392,-0.1765,-0.1918,471.4142425,-0.0237,0.0506,1281,-0.0146,0.0466,942474,-0.0314,0.1082,1684,-0.1473,-0.01,0.3034,-0.0141,-0.0954
201708,montana,mt,333550,-0.0045,0.0425,9063,0.0389,-0.0373,86.5,0.0949,-0.1082,1928,-0.0341,0.103,40,-0.5238,-0.4118,1548,-0.0026,-0.0325,1722,0.0474,0.0736,153.4395819,3.00E-04,0.2353,2193,-0.0059,0.1784,579276,-0.027,0.0542,10785,0.0402,-0.0211,0.19,0.0016,0.0196
201708,idaho,id,295050,0,0.1346,11847,0.0377,-0.117,56.5,0.066,-0.1929,4148,-0.0782,0.0825,280,0.1667,0.2727,3300,0.0841,-0.0012,627,0.0663,-0.0833,139.3429302,0.0068,0.1072,2153.5,-0.0103,0.023,476207,0.0099,0.1223,12474,0.0391,-0.1154,0.0529,0.0014,0.0019
201708,north dakota,nd,235500,-0.0177,-0.0329,3938,0.0205,0.1009,67,0.0635,-0.036,1044,-0.044,0.061,36,-0.3571,-0.1,1060,-0.0112,0.21,174,-0.0057,0.1523,110.0243347,-0.0598,-0.0748,2137,0.0685,0.0798,275566,-0.0139,-0.0068,4112,0.0193,0.103,0.0442,-0.0012,0.002
201708,utah,ut,365000,-0.0134,0.1077,12718,0.0301,-0.0747,52,0.04,-0.1261,5940,0.0699,0.0847,484,0.0804,0.0614,4160,0.1231,0.0452,7981,-0.0032,-0.001,131.3689965,0.0012,0.0726,2731.5,-0.0089,0.0331,613049,-0.0302,0.0671,20699,0.017,-0.0476,0.6275,-0.021,0.0463
201708,michigan,mi,184950,-5.00E-04,0.1142,46972,0.0432,-0.1777,59.5,0.0625,-0.1377,17536,-0.0318,0.0313,608,-0.038,-0.0194,13276,0.0755,-0.0826,3066,-0.0307,0.0036,110.515625,-0.0021,0.0974,1668.5,-0.0068,0.0255,280803,-0.0105,0.0881,50038,0.0383,-0.1685,0.0653,-0.005,0.0118
201708,oklahoma,ok,188050,-0.0053,0.0488,19346,-0.0014,-0.0062,64.5,0.0078,-0.0227,5576,-0.0924,0.0153,284,0.1833,0.0758,5576,-0.0399,0.1287,184,-0.9334,-0.9364,94.53417969,-3.00E-04,0.0276,1901,-0.0037,0.0122,250516,-1.00E-04,0.041,19530,-0.1178,-0.1265,0.0095,-0.1332,-0.1391
201708,alaska,ak,279050,-0.0027,-0.0262,3978,0.0628,0.0622,65,0.1207,-0.1391,1144,0.0251,0.2544,28,-0.4167,-0.4615,1412,0.1136,0.0963,0,,-1,162.1395031,-0.0055,-0.0041,1735,0,-0.0223,323756,-0.012,-0.0166,3978,0.0628,0.0616,0,0,-5.00E-04
201708,missouri,mo,179950,0,0.125,28346,0.0097,-0.0905,67.5,0.0075,-0.1456,8884,-0.0777,0.0388,320,0.0256,0.5094,7648,0.0369,0.0176,9721,-0.0434,0.1712,87.89257812,-0.0076,0.0779,1620,-0.0025,0.0516,255392,-0.0085,0.0993,38067,-0.0044,-0.0355,0.3429,-0.019,0.0766
201708,new jersey,nj,330933,-0.0238,0.0504,52850,-0.0152,-0.141,70.5,0.0682,-0.1188,14912,-0.0399,0.0576,548,-0.1646,-0.0486,11528,-0.0507,-0.0551,6738,-0.13,-0.0664,17.5,,,476,,,506592,-0.0106,0.0566,59588,-0.0297,-0.1331,0.1275,-0.0168,0.0102
201708,south dakota,sd,225000,2.00E-04,0.0465,4243,0.0613,0.0405,52.5,0.0294,-0.1176,1220,-0.1003,0.0627,36,-0.1,0.2857,692,-0.017,-0.1128,165,0.0313,0.1379,112.3329721,-9.00E-04,0.0516,2012,-0.002,-0.0132,288227,-0.0068,0.0127,4408,0.0601,0.0438,0.0389,-0.0011,0.0033
201708,vermont,vt,259050,-0.0035,0.0402,6707,0.0081,-0.1543,109,0.0093,-0.1615,1044,-0.0842,0.1013,32,-0.1111,0,1008,0.0161,-0.087,939,-0.0126,0.1073,138.2359782,-0.0027,0.0371,1944,0.0062,0.0232,381352,-0.0068,0.0626,7646,0.0055,-0.1291,0.14,-0.0029,0.0331
201708,alabama,al,199300,-0.0033,0.0542,28641,-0.0055,-0.1133,87,0.0235,-0.0745,6664,-0.0724,0.0445,488,-0.0827,0.1091,5580,-0.0452,-0.0245,1980,-0.0585,0.0296,78.37946429,0.0017,0.038,1669.5,-0.0015,0.0389,267276,0.001,0.0501,30621,-0.0091,-0.1053,0.0691,-0.0039,0.0096
201708,south carolina,sc,259900,0.0033,0.0872,31660,-0.007,-0.1093,81.5,0.0188,-0.0994,8208,-0.0557,0.0163,900,-0.0426,-0.1036,7300,-0.0708,-0.0065,9896,-0.0536,0.1684,106.1822052,2.00E-04,0.0533,1745,0,0.0487,387582,0.002,0.063,41556,-0.0185,-0.0559,0.3126,-0.0154,0.0743
201708,texas,tx,281082,-0.0198,0.0219,111802,0.0166,0.0904,59.5,0.0259,-0.0246,38244,-0.0698,0.1287,3176,-0.0592,0.1392,36980,-0.0164,0.2441,41083,-0.0409,-0.0126,119.59375,-0.0067,0.0345,2286,-0.0078,0.002,392670,-0.0182,-0.0013,152885,5.00E-04,0.0607,0.3675,-0.0221,-0.0384
201708,illinois,il,235050,-0.0204,0.0605,58017,0.0197,-0.0654,57.5,0.0455,-0.1085,20724,-0.0629,0.0742,412,-0.2077,-0.2482,18584,0.0017,-0.0278,24368,-0.1268,-0.0907,109.1171875,-0.0049,0.0415,1779.5,-0.0114,0.0391,359346,-0.0204,0.0413,82385,-0.0285,-0.073,0.42,-0.0705,-0.0117
201708,wisconsin,wi,209950,0.0043,0.1106,30872,0.0014,-0.2335,73.5,0.097,-0.0755,7996,-0.0463,-0.0324,196,0.1136,0,6880,0.0012,-0.0981,6008,-0.0579,0.4632,113.2050781,0.006,0.0468,1756,0.0011,0.018,284213,2.00E-04,0.0889,36880,-0.0088,-0.169,0.1946,-0.0122,0.0927
201708,nevada,nv,336000,-0.009,0.1236,9393,0.004,-0.2871,52,0.0196,-0.1405,4720,-0.0142,-0.0723,464,0.1154,0.1154,2836,-0.007,-0.3441,7974,-0.0569,-0.0687,160.2826808,0.009,0.1158,2099.5,-0.0115,0.0399,638933,0.0047,0.1767,17367,-0.0249,-0.2011,0.8489,-0.0548,0.1991
201708,california,ca,525050,-0.0276,0.0521,77464,-0.005,-0.1411,43,0.0488,-0.1313,40960,0.0088,-0.0283,1908,0.1067,-0.1558,20408,0.0468,-0.1542,35825,-0.0375,-0.0992,279.0625,-0.0185,0.0426,1869,-0.009,0.0059,994953,-0.0214,0.0848,113289,-0.0155,-0.1283,0.4625,-0.0157,0.0215
201708,virginia,va,299054,-0.003,0.0582,43980,-0.0095,-0.0951,71,0.0597,-0.0955,12648,-0.113,-0.0066,836,0.0556,0.0195,10736,-0.0373,-0.0681,9969,-0.0924,0.8228,136.515625,-8.00E-04,0.0281,2068.5,-0.0055,0.022,409272,-0.0139,0.0286,53949,-0.0259,-0.0022,0.2267,-0.0207,0.1141
201708,rhode island,ri,354550,-0.015,0.0775,3939,0.0218,-0.1608,56,0.0769,-0.0508,1560,-0.025,-0.025,28,-0.125,-0.125,1040,0.0833,-0.0511,1152,-0.0187,0.0776,202.677923,-0.0091,0.049,1685,-0.0077,0.0325,588263,-0.0092,0.1,5091,0.0123,-0.1166,0.2925,-0.0121,0.0647
201708,north carolina,nc,275050,0.0223,0.1093,55606,-0.0401,-0.1523,88,0.0115,-0.0486,14536,-0.0502,0.0025,1032,-0.1704,0.0078,12392,-0.0319,-0.0727,16428,-0.0092,0.0457,108.8671875,0.0175,0.0543,1850,0.0065,0.0393,376809,0.014,0.1103,72034,-0.0332,-0.114,0.2954,0.0092,0.0559
201708,delaware,de,285000,0.0177,0.0362,6433,-0.0347,-0.1546,95,0.0326,-0.0594,1488,-0.0882,-0.0815,208,0.2381,-0.0189,1344,-0.0795,-0.082,1827,-0.0282,0.0791,134.784404,2.00E-04,0.028,1848,0.0054,0.0267,368508,0.0105,0.0117,8260,-0.0332,-0.112,0.284,0.0019,0.0615
201708,wyoming,wy,247550,-0.006,0.0022,4876,0.0274,0.0122,79.5,0.0743,-0.0914,1072,-0.0325,0.112,32,-0.1111,-0.2,888,-0.0472,-0.0045,541,-0.0339,-0.0018,115.0239728,-0.0042,0.002,2112,-0.0028,-0.0014,490718,0.0309,0.0616,5417,0.0209,0.0108,0.111,-0.007,-0.0016
201708,massachusetts,ma,467050,-0.0168,0.0638,19561,-0.01,-0.1537,63,0.1053,-0.131,7792,0.0334,0.0356,300,-0.0625,-0.026,5420,0.0165,-0.0706,2959,-0.057,-0.0805,235.5172414,-0.0063,0.0581,1959,-0.0096,0.002,751473,-0.0125,0.0817,22520,-0.0165,-0.1447,0.1513,-0.0075,0.012
201708,tennessee,tn,249500,0.0058,0.139,31595,-0.0123,-0.2307,65.5,0.0077,-0.0709,10356,-0.0613,-0.074,676,-0.0452,-0.1152,7488,-0.0053,-0.0194,9727,-0.0054,1.0354,105.734375,0.0085,0.0573,1922,5.00E-04,0.037,342682,-0.002,0.1239,41322,-0.0107,-0.0987,0.3079,0.0021,0.1915
201708,new york,ny,365846,-0.0087,0.2197,74763,-0.0023,-0.0807,79,0.1127,-0.0814,18496,-0.1096,0.1451,792,-0.0388,0.1445,14068,-0.0378,0.0115,13612,-0.1094,-0.0397,131.90625,-0.0142,0.1283,1560,0,0.0094,985471,-0.0133,0.2741,88375,-0.0204,-0.0746,0.1821,-0.0219,0.0078
201707,mississippi,ms,184950,0,0.0694,12733,0.0173,-0.0642,90,0.0345,-0.0323,2892,-0.0014,0.0226,228,0.4615,0.9,2340,-0.0068,0.0086,1800,-0.04,0.1057,87.94117647,-0.0085,0.0392,1941,-0.0074,0.0216,241440,-0.0047,0.0522,14533,0.0099,-0.0461,0.1414,-0.0084,0.0217
201707,california,ca,539950,-0.0091,0.0793,77850,0.043,-0.128,41,0.0649,-0.1277,40604,-0.0925,-0.0328,1724,0.0117,-0.1914,19496,0.0786,-0.1666,37222,-0.0337,-0.0773,284.3125,-0.0038,0.0542,1886,-0.0032,0.0064,1016739,-0.014,0.0891,115072,0.0169,-0.1122,0.4781,-0.038,0.0263
201707,tennessee,tn,248050,0.0124,0.1424,31987,0.0156,-0.2267,65,0.0569,-0.0299,11032,-0.0132,-0.0751,708,0.0473,-0.1194,7528,0.0885,-0.0452,9780,-0.0311,1.0045,104.84375,-0.0198,0.0494,1921,-0.0443,0.0334,343383,-9.00E-04,0.1333,41767,0.0043,-0.0968,0.3057,-0.0147,0.1878
201707,illinois,il,239950,-0.0069,0.0667,56896,0.0417,-0.0888,55,0.028,-0.0833,22116,-0.0438,0.0657,520,0.0078,-0.0152,18552,0.0376,-0.0469,27907,-0.083,-0.0461,109.6517686,-0.0032,0.0475,1800,0,0.0345,366828,-0.0147,0.0546,84803,-0.0029,-0.0752,0.4905,-0.0667,0.022
201707,massachusetts,ma,475050,-0.0093,0.0674,19759,-0.0032,-0.153,57,0.2128,-0.1094,7540,-0.3085,-0.0509,320,-0.0123,0.0127,5332,-0.0756,-0.0613,3138,-0.1148,-0.5687,237,-0.0078,0.0579,1978,-0.005,0.0041,760987,-0.0088,0.09,22897,-0.0202,-0.2518,0.1588,-0.02,-0.153
201707,new hampshire,nh,299950,0,0.0714,7965,0.053,-0.2166,65,0.1304,-0.1558,2624,-0.123,0.0564,112,0.2727,-0.2432,1764,0.073,-0.1996,3231,-0.0811,-0.0432,150.7394767,-0.005,0.0535,2000,-0.003,0.0288,410401,-0.0135,0.0567,11196,0.0105,-0.1734,0.4056,-0.0592,0.0735
201707,new jersey,nj,338994,-9.00E-04,0.0595,53665,-0.0075,-0.1455,66,0.1,-0.1081,15532,-0.1143,0.0313,656,0.1389,0.131,12144,-0.051,-0.0641,7745,-0.0769,0.0503,0,,,0,,,512017,-0.0028,0.0593,61410,-0.0168,-0.1249,0.1443,-0.0108,0.0269
201707,florida,fl,324950,0,0.0829,142188,-0.0104,-0.0022,80,0,-0.0123,41168,0.0343,0.0627,3608,-0.0824,0.0777,34248,-0.0113,0.0342,55560,-0.048,-0.0472,169.25,0.0078,0.0504,1803,0.0067,0.0017,623285,-0.0118,0.0603,197748,-0.0213,-0.0153,0.3908,-0.0154,-0.0184
201707,wisconsin,wi,209050,0.0323,0.1146,30830,0.0206,-0.2388,67,0.0635,-0.0694,8384,-0.1008,-0.0863,176,-0.1698,-0.2,6872,0.1824,-0.0602,6377,-0.0878,0.5026,112.53125,0.0064,0.0444,1754,6.00E-04,0.0198,284157,0.0054,0.0884,37207,2.00E-04,-0.1685,0.2068,-0.0246,0.1021
201707,montana,mt,335050,0.0077,0.0485,8724,0.0474,-0.0801,79,0.0533,-0.092,1996,-0.1246,0.0081,84,0.05,0.5,1552,0.2125,0.0778,1644,0.1983,0.0471,153.3893099,0.0025,0.2374,2206,0.0039,0.1931,595374,0.0358,0.0958,10368,0.0688,-0.0621,0.1884,0.0237,0.0229
201707,idaho,id,295050,0.0036,0.1346,11417,0.0771,-0.131,53,0.1042,-0.1587,4500,0.0485,0.1792,240,-0.2308,0.3333,3044,0.2641,-0.0487,588,-0.0281,-0.0995,138.4030418,0.0067,0.0991,2176,-0.0027,0.0293,471553,0.0095,0.1055,12005,0.0714,-0.1295,0.0515,-0.0056,0.0018
201707,connecticut,ct,389950,-0.0127,0.1143,23144,-0.0016,-0.1815,72,0.125,-0.0649,5584,-0.17,-0.0852,144,-0.122,-0.3208,5628,-0.1342,-0.1468,5420,-0.0842,-0.0081,179.28125,-0.0038,0.0391,2128,-0.0086,0.0488,818483,-0.0179,0.0795,28564,-0.0184,-0.1534,0.2342,-0.0211,0.0409
201707,nebraska,ne,219950,-0.0115,0.1393,4877,0.0547,-0.0497,48,-0.0303,-0.0588,2324,-0.0491,0.0265,60,-0.1176,-0.4,1280,0.1636,-0.0062,3571,-0.0615,-0.0367,107.4074074,-0.0053,0.0741,1887,-0.0066,0.0425,289241,0.0497,0.1394,8448,0.0023,-0.0442,0.7322,-0.0907,0.0099
201707,district of columbia,dc,605050,-0.0277,0.0449,1499,-0.0304,0.1203,36,0.125,-0.1628,764,-0.3055,-0.0305,32,0.1429,0.3333,464,-0.0938,0.2889,476,-0.0345,-0.0739,482.8419526,-0.0036,0.0339,1300,-0.0038,0.0656,973061,0.0125,0.104,1975,-0.0314,0.0664,0.3175,-0.0013,-0.0666
201707,ohio,oh,159950,0.013,0.1429,39135,0.0477,-0.1938,58,0.0265,-0.0938,15960,-0.017,-0.0187,408,0.0408,-0.0811,12196,0.0862,-0.0963,21958,-0.0423,0.1981,88,0.0184,0.0951,1600,0.0041,0.0296,239634,0.0031,0.1024,61093,0.0135,-0.0864,0.5611,-0.0527,0.1835
201707,maine,me,237050,0.0085,0.0773,11791,0.044,-0.1748,82,-0.0629,-0.1717,2992,-0.0532,0.1368,92,-0.1481,0.2105,2392,0.2081,-0.0324,1346,0.0354,0.1096,137.5246548,0.001,0.0367,1710,-0.0012,0.0179,346901,0.0079,0.0484,13137,0.0431,-0.1525,0.1142,-0.001,0.0293
201707,maryland,md,324950,-3.00E-04,0.0833,23953,0.0122,-0.1357,59,0.0926,-0.0923,9160,-0.0462,0.02,448,-0.1884,-0.1642,7428,-0.0138,-0.1161,5002,-0.0877,-0.1506,164.0625,8.00E-04,0.0429,1800,-0.0022,0.0309,434257,-0.0065,0.0801,28955,-0.0066,-0.1383,0.2088,-0.0229,-0.0037
201707,nevada,nv,339050,0.0059,0.1338,9356,0.0186,-0.2829,51,0,-0.15,4788,-0.0197,-0.0735,416,-0.1405,0.0297,2856,0.1333,-0.3095,8455,-0.0617,-0.0466,158.859146,0.0109,0.1091,2124,-0.0075,0.051,635926,0.0381,0.1824,17811,-0.0212,-0.1873,0.9037,-0.0774,0.224
201707,washington,wa,385050,-0.0103,0.1159,18644,0.1072,-0.1454,36,0.1613,-0.1818,11744,-0.0352,0.0456,476,-0.0703,-0.048,5868,0.2195,-0.0928,2368,-0.0397,0.0391,183.015625,-0.0082,0.0947,2070,-0.0034,0.0098,552647,-0.0146,0.1112,21012,0.0884,-0.128,0.127,-0.0194,0.0225
201707,north dakota,nd,239736,-0.0011,-0.0213,3859,0.0622,0.1163,63,0.0957,-0.0597,1092,-0.087,0.3188,56,0.75,1.8,1072,0.1356,0.235,175,-0.0437,0.5217,117.0162382,-9.00E-04,-0.0278,2000,-0.002,0.0163,279446,0.0013,0.0015,4034,0.0571,0.1293,0.0453,-0.005,0.0121
201707,new mexico,nm,235950,-0.0016,0.0301,11485,0.0426,-0.0492,79,0.0464,-0.0814,2900,-0.056,-0.0295,116,-0.1944,-0.1471,2464,0.053,-0.0624,1287,-0.0272,0.0463,119.8821797,0.0018,0.023,1925,-5.00E-04,0.0089,347727,0.0042,0.0313,12772,0.0351,-0.0403,0.1121,-0.008,0.0102
201707,utah,ut,369950,0,0.1212,12346,0.0707,-0.0875,50,0.0753,-0.1228,5552,-0.0753,0.0058,448,-0.1884,-0.0667,3704,0.1306,0.0393,8007,-0.026,-0.003,131.2109375,4.00E-04,0.0759,2756,-0.0011,0.0439,632160,-0.0185,0.105,20353,0.0304,-0.056,0.6486,-0.0644,0.055
201707,north carolina,nc,269050,0.0086,0.0891,57928,-0.0022,-0.1277,87,0.0235,0.0116,15304,-0.0329,-0.0355,1244,0.1916,0.2851,12800,0.0785,-0.061,16580,-0.0631,0.0273,107,-0.0221,0.0395,1838,-0.0523,0.0396,371595,0.0141,0.0837,74508,-0.0164,-0.0974,0.2862,-0.0186,0.0432
201707,wyoming,wy,249050,0.0163,0.002,4746,0.0537,-0.0025,74,0.0278,-0.0864,1108,-0.1805,0.0613,36,0,0.125,932,0.1095,0.1592,560,0.0036,0.0626,115.5112652,-0.0014,0.0056,2118,0.0043,-0.0047,476029,0.0388,0.0359,5306,0.0482,0.004,0.118,-0.0059,0.0072
201707,georgia,ga,269050,-0.0015,0.1202,72215,0.0245,-0.1215,60,0.0526,-0.0625,25452,-0.0328,0.0116,2356,-0.0924,-0.0281,19700,0.0735,0.0165,15789,-0.0485,-0.0571,95.375,0.0048,0.0958,2058,-0.0053,0.0719,375760,-0.0047,0.0676,88004,0.0106,-0.1106,0.2186,-0.0168,0.0149
201707,delaware,de,280050,0,4.00E-04,6664,6.00E-04,-0.1244,92,0.0455,-0.0515,1632,-0.1111,0.0226,168,0.0244,0.2,1460,-0.0054,-0.0027,1880,-0.078,0.0609,134.7536232,-0.0027,0.0177,1838,0.0046,0.0211,364666,-0.0057,-0.0114,8544,-0.0178,-0.0894,0.2821,-0.024,0.0493
201707,minnesota,mn,263550,-0.0214,0.0979,23377,0.0342,-0.1223,57,0.0962,-0.05,9048,-0.13,-0.0258,268,0.0152,0.0152,7344,0.0974,-0.0306,13438,-0.0877,-0.0221,130.3984375,-0.0058,0.0694,2068,-0.006,0.0294,356823,-0.0075,0.0668,36815,-0.0138,-0.0882,0.5748,-0.0768,0.0589
201707,alabama,al,199950,0,0.0532,28800,0.006,-0.124,85,0.0366,-0.0449,7184,0.0228,0.0164,532,0.031,0.5465,5844,0.0895,0.0014,2103,-0.0649,0.1216,78.25,-3.00E-04,0.0318,1672,9.00E-04,0.0359,267001,-7.00E-04,0.0292,30903,8.00E-04,-0.1107,0.073,-0.0055,0.016
